Position_1,Position_2,MI
521,2106,0.049922185997010086
521,1997,0.049922185997010086
521,1927,0.049922185997010086
510,25728,0.049922185997010086
28252,28253,0.049922185997010086
521,5852,0.049922185997010086
28251,28271,0.049922185997010086
509,14585,0.049922185997010086
509,15048,0.049922185997010086
509,17658,0.049922185997010086
521,522,0.049922185997010086
509,25244,0.049922185997010086
509,5852,0.049922185997010086
8083,26161,0.04984330896989588
8083,26159,0.04984330896989588
8083,26160,0.04984330896989588
6441,26160,0.04984315694437911
6441,26159,0.04984315694437911
6441,26161,0.04984315694437911
11195,22750,0.04984228777849678
203,26161,0.04981685242473288
5184,26161,0.04981685242473288
17528,26161,0.04981685242473288
9679,26161,0.04981685242473288
25641,26160,0.049816852424732876
9679,26159,0.049816852424732876
25641,26159,0.049816852424732876
17528,26159,0.049816852424732876
9679,26160,0.049816852424732876
17528,26160,0.049816852424732876
203,26159,0.049816852424732876
25641,26161,0.049816852424732876
26161,29742,0.049816852424732876
26161,29738,0.049816852424732876
203,26160,0.049816852424732876
5184,26160,0.049816852424732876
5184,26159,0.049816852424732876
26161,26558,0.049816852424732876
14577,26161,0.04981685242473287
26160,29738,0.04981685242473286
26160,29742,0.04981685242473286
26159,29742,0.04981685242473286
14577,26159,0.04981685242473286
26159,29738,0.04981685242473286
14577,26160,0.04981685242473286
26160,26558,0.049816852424732855
26159,26558,0.049816852424732855
6441,11919,0.04981537647583301
7279,26161,0.04977117874508347
7279,26159,0.049771178745083466
7279,26160,0.049771178745083466
1912,21178,0.04975200987092891
12525,21178,0.04975200987092891
1912,16466,0.04975200987092891
14118,25552,0.049714985221354153
14960,18744,0.04971498522135415
12792,18501,0.04971498522135415
5011,25552,0.04971498522135415
18501,18744,0.04971498522135415
13665,18501,0.04971498522135415
7573,10319,0.049714957819642636
8290,9430,0.049692227957996965
9430,28881,0.049692227957996965
10319,12076,0.049591291682546654
7279,10319,0.04959129168254664
9510,26735,0.04956031037082364
5011,26735,0.04956031037082364
14118,26735,0.04956031037082364
19180,25552,0.04954190869775334
21776,25552,0.04954190869775332
5822,21776,0.04953588755122438
203,29738,0.04951754640015479
15451,29738,0.04951754640015479
210,5184,0.04951754640015479
5184,26767,0.04951754640015479
5184,21622,0.04951754640015478
5184,21618,0.04951754640015478
29218,29751,0.049480746505674716
15654,29751,0.049480746505674716
751,29751,0.049480746505674716
18701,29751,0.049480746505674716
21614,29751,0.049480746505674716
14599,29751,0.049480746505674716
9204,11572,0.049479554730945056
11083,29762,0.04945988916538732
11083,28677,0.04945988916538732
8326,10702,0.04943678756513886
204,17166,0.04940867114428517
9204,12737,0.04940867114428516
6441,18903,0.04940867114428516
11195,18501,0.04940867114428516
17166,24997,0.049408671144285154
26160,29402,0.049408509718285615
26159,29402,0.049408509718285615
26161,29402,0.04940850971828561
9559,14805,0.049365705439242326
21987,27964,0.049353317772482655
23664,26160,0.04934405651488655
23664,26161,0.04934405651488655
23664,26159,0.04934405651488655
14960,26159,0.0492854919171737
17166,26160,0.0492854919171737
14960,26160,0.0492854919171737
17166,26159,0.0492854919171737
17166,26161,0.04928549191717369
14960,26161,0.04928549191717369
210,26159,0.049272458838832384
8326,26159,0.049272458838832384
6539,26161,0.049272458838832384
6539,26160,0.049272458838832384
210,26160,0.049272458838832384
6539,26159,0.049272458838832384
8326,26160,0.049272458838832384
8326,26161,0.049272458838832384
210,26161,0.049272458838832384
11572,26161,0.049272458838832384
11572,26160,0.049272458838832384
11572,26159,0.049272458838832384
26159,26767,0.049272458838832384
11152,26161,0.049272458838832384
26160,26767,0.049272458838832384
21622,26161,0.049272458838832384
11152,26159,0.049272458838832384
11152,26160,0.049272458838832384
21622,26160,0.049272458838832384
21622,26159,0.049272458838832384
21618,26161,0.04927245883883238
21618,26160,0.04927245883883238
21618,26159,0.04927245883883238
26161,26767,0.04927245883883238
12525,25552,0.049270464848767834
8290,26160,0.04922102866262245
8290,26159,0.04922102866262245
8290,26161,0.04922102866262245
26161,28881,0.04922102866262244
26160,28881,0.049221028662622436
26159,28881,0.049221028662622436
203,11152,0.04921846438422701
15451,26767,0.049218464384227
9391,21178,0.04920002278561328
20259,21178,0.04920002278561328
19180,26735,0.04920002278561328
16466,20259,0.04920002278561327
21776,26735,0.04920002278561327
21178,28893,0.04920002278561327
21658,28869,0.04911427595390316
21776,28854,0.04911054858976985
28677,29239,0.04910881487403581
29239,29762,0.0491088148740358
11919,17166,0.049093832066559276
6730,26160,0.04907709684009931
6730,26159,0.04907709684009931
6730,26161,0.04907709684009931
10319,29715,0.049066655569254033
25552,25563,0.049056181190897274
1059,5184,0.04905606642959723
43,44,0.04904754163568992
40,44,0.04904754163568992
42,44,0.04904754163568992
41,44,0.04904754163568992
44,45,0.04904754163568991
41,45,0.04904754163568991
40,45,0.04904754163568991
40,41,0.04904754163568991
42,45,0.04904754163568991
43,45,0.04904754163568991
42,43,0.04904754163568991
41,42,0.04904754163568991
40,43,0.04904754163568991
41,43,0.04904754163568991
40,42,0.04904754163568991
12525,26735,0.04903566221589156
1912,26735,0.04903566221589156
21178,24232,0.049035662215891555
14960,18903,0.04898738719709773
6441,13665,0.04898738719709773
6441,12792,0.04898738719709773
18501,27920,0.04898738719709773
6441,18744,0.04898738719709773
14960,20668,0.04896406764021965
2518,5822,0.048930900118131705
5822,12076,0.0489309001181317
4205,5822,0.04893090011813169
2258,5822,0.04893090011813169
210,26767,0.04892353700605766
21622,26767,0.04892353700605766
210,21622,0.048923537006057644
7573,27964,0.048922640497095354
10319,27984,0.04892264049709535
16466,26160,0.048881444041110146
21178,26160,0.048881444041110146
21178,26159,0.048881444041110146
16466,26159,0.048881444041110146
21178,26161,0.04888144404111014
16466,26161,0.04888144404111014
9391,25552,0.04881035505188153
20259,25552,0.04881035505188153
25552,28893,0.04881035505188153
4205,14805,0.0488013920754638
2258,14805,0.0488013920754638
25907,26160,0.04879183877514024
25907,26159,0.04879183877514024
25907,26161,0.04879183877514024
10702,11083,0.04877088400625117
11083,28300,0.04875587303530665
8140,26160,0.04874121242592238
8140,26159,0.04874121242592238
12820,26159,0.04874121242592238
12820,26160,0.04874121242592238
8140,26161,0.04874121242592238
12820,26161,0.04874121242592238
8083,11083,0.048734023428354784
1348,18171,0.04872755855959851
1348,8389,0.04872755855959851
1348,28005,0.04872755855959851
204,8140,0.048694296616405966
8140,24997,0.04869429661640596
6441,11195,0.04869429661640596
17166,18903,0.04869429661640596
20268,29738,0.04868094293756883
1059,8326,0.048680942937568826
14960,27074,0.048663676492673245
3242,14960,0.04866367649267324
11919,22750,0.04863993383742045
9679,27964,0.0485800438288667
27964,29742,0.04858004382886669
24232,25552,0.04855128873095027
9510,25552,0.04855128873095027
10702,26161,0.048535752157180624
10702,26159,0.048535752157180624
10702,26160,0.048535752157180624
26735,28893,0.048494060952023736
20259,26735,0.048494060952023736
9391,26735,0.048494060952023736
1911,16466,0.04849406095202373
1911,21178,0.04849406095202373
10319,29742,0.04847587570496654
10319,21178,0.048475875704966524
10319,26735,0.048475875704966524
6730,6936,0.048434380950886625
25563,26160,0.04840740603871848
25563,26159,0.04840740603871848
25563,26161,0.04840740603871847
8140,11919,0.04839265581174792
2695,18501,0.04836755098865536
5310,14960,0.04836755098865536
8591,14960,0.04836755098865535
26161,26735,0.048341928701182243
26160,26735,0.04834192870118224
26159,26735,0.04834192870118224
24232,26735,0.04833936964918767
28300,29239,0.0483096842907351
1911,29239,0.048309684290735094
14118,18501,0.048280698114281304
12792,17166,0.048280698114281304
13665,17166,0.048280698114281304
9510,14960,0.048280698114281304
9510,18501,0.048280698114281304
5011,18501,0.048280698114281304
17166,18744,0.0482806981142813
6441,27920,0.0482806981142813
26161,29445,0.048245585340080194
26159,29445,0.04824558534008019
26160,29445,0.04824558534008019
5822,21993,0.048225770098275896
5822,7279,0.048225770098275896
5822,26159,0.048209827546767677
5822,26160,0.048209827546767677
5822,26161,0.048209827546767677
9204,26161,0.04820982754676767
9204,26160,0.04820982754676767
9204,26159,0.04820982754676767
7303,26558,0.04816702001399779
7303,16887,0.04816702001399778
7303,8389,0.04816702001399778
7303,17528,0.04816702001399778
7303,18171,0.04816702001399778
2518,9711,0.04816702001399778
9711,28005,0.04816702001399778
9430,21304,0.048157967594762735
27964,27984,0.04815658541419279
10319,29822,0.04815658541419279
26735,28472,0.04811935874643528
18501,19180,0.04810019246217567
1912,25552,0.04810019246217567
18501,21776,0.04810019246217567
7279,14805,0.04808968966427647
14805,21993,0.04808968966427647
8083,25563,0.048023484975488695
5184,7303,0.048006328746292
1348,17528,0.048006328746292
1348,14577,0.048006328746292
8389,29445,0.048006328746292
1348,29738,0.048006328746292
1348,26558,0.048006328746292
203,1348,0.048006328746292
1348,25641,0.048006328746292
204,9204,0.04800014108546673
9204,24997,0.04800014108546673
8140,18903,0.04800014108546673
11195,17166,0.04800014108546673
21178,28472,0.04799316484031235
25563,29738,0.047967812119384494
10702,29239,0.04796656554178169
16466,29762,0.04793533090066506
21178,28677,0.04793533090066506
21178,29762,0.04793533090066506
12525,18501,0.047852826157692485
1912,18501,0.047852826157692485
7573,28472,0.04781636702107009
21658,25907,0.04781636702107008
11083,26159,0.047815200285679316
11083,26161,0.047815200285679316
11083,26160,0.047815200285679316
1911,26735,0.04780790195056442
2695,17166,0.04778771452021781
12076,14805,0.047786589336340994
2518,12737,0.047786589336340994
12076,12737,0.04778658933634099
1348,20668,0.04775862685983597
1348,2518,0.047758626859835965
9204,11919,0.047711027557096886
2518,11572,0.047685127679068226
11572,12076,0.047685127679068226
4205,11572,0.047685127679068226
2258,11572,0.047685127679068226
11572,22750,0.04767376217124307
25552,28677,0.04763398549358823
25552,29762,0.04763398549358823
10319,26160,0.04762422803310917
10319,26159,0.04762422803310917
9711,26160,0.04762422803310917
9711,26159,0.04762422803310917
9711,26161,0.047624228033109166
10319,26161,0.047624228033109166
7303,29445,0.04762372135242526
8140,18744,0.047594058748058894
17166,27920,0.047594058748058894
6441,14118,0.047594058748058894
8140,13665,0.047594058748058894
8140,12792,0.047594058748058894
13665,28881,0.047594058748058894
204,28881,0.047594058748058894
5011,6441,0.04759405874805889
12820,18744,0.04759405874805889
6441,9510,0.04759405874805889
24997,28881,0.04759405874805889
5822,8290,0.04754061834248481
5822,29742,0.04754061834248481
5822,9679,0.04754061834248481
7528,28881,0.047503819785511464
8083,21178,0.04749062414683536
21987,28472,0.04746758048058996
6539,7303,0.047464915570541374
210,7303,0.047464915570541374
9711,25641,0.04746491557054136
7303,14577,0.04746491557054136
7303,26767,0.04746491557054136
7303,8326,0.04746491557054136
7303,21622,0.04746491557054136
18424,26161,0.047441462501276774
18424,26160,0.04744146250127677
18424,26159,0.04744146250127677
10702,21178,0.04743702382401014
203,28677,0.04743030120906382
10319,21658,0.047415503209011264
27964,29715,0.047415503209011264
6441,19180,0.04741052378855647
9391,18501,0.047410523788556466
18501,20259,0.04741052378855646
18501,28893,0.04741052378855646
6441,21776,0.04741052378855645
10319,17166,0.04740889440725767
14805,29742,0.04739859560342772
9679,14805,0.04739859560342771
1059,29445,0.04737747666150509
9679,10319,0.04734955037930223
10702,25552,0.04733556929519671
9204,18903,0.0473253870030872
8140,11195,0.047325387003087194
9711,29742,0.0473237763641611
1348,11152,0.047306532016710284
1348,8326,0.047306532016710284
26558,29445,0.047306532016710284
14577,29445,0.047306532016710284
1348,6539,0.047306532016710284
18171,29445,0.04730653201671028
17528,29445,0.04730653201671028
16887,29445,0.04730653201671028
14805,26161,0.04728877772480921
14805,26160,0.04728877772480921
14805,26159,0.04728877772480921
5584,18424,0.04728103530357499
26735,29762,0.047259930767316605
21178,28300,0.047259930767316605
26735,28677,0.047259930767316605
5184,20268,0.047253701973781766
203,28300,0.04725370197378176
28854,29742,0.04725370197378176
26159,28869,0.04722304139586095
26161,28869,0.04722304139586095
26160,28869,0.04722304139586095
6441,12525,0.04717422247297205
18501,24232,0.04717422247297205
1912,6441,0.04717422247297204
11195,14960,0.04717422247297203
12820,24232,0.0471407529366621
12737,16466,0.04710099736412974
12737,21993,0.04710099736412974
4205,12737,0.04710099736412973
7279,12737,0.04710099736412973
25907,29822,0.04708533852320772
27984,28472,0.04708533852320772
21776,26160,0.047081839336059486
21776,26159,0.047081839336059486
21776,26161,0.047081839336059486
19180,26159,0.04708183933605948
19180,26160,0.04708183933605948
19180,26161,0.04708183933605948
16466,22350,0.04705835062758211
9430,26161,0.047021855010474504
9430,26159,0.047021855010474504
9430,26160,0.047021855010474504
11572,21993,0.04700879908225855
7279,11572,0.047008799082258544
1911,25552,0.04695370513351118
25552,28300,0.04695370513351117
25552,28854,0.04695370513351117
5011,17166,0.046926655080148504
9204,18744,0.046926655080148504
9204,13665,0.046926655080148504
9204,12792,0.046926655080148504
14118,17166,0.0469266550801485
27920,28881,0.0469266550801485
8140,27920,0.04692665508014849
9510,17166,0.04692665508014849
8326,20268,0.046904294032480115
1927,5822,0.04687463413883174
1997,5822,0.04687463413883173
2106,5822,0.04687463413883173
2668,5822,0.04687463413883173
2595,5822,0.04687463413883173
5822,25244,0.04687463413883173
5822,17658,0.04687463413883173
5822,14585,0.04687463413883173
5822,11506,0.04687463413883173
5822,12708,0.04687463413883173
5822,5852,0.04687463413883173
5822,25728,0.04687463413883173
5822,15048,0.04687463413883173
5822,25521,0.04687463413883173
21991,29750,0.04685039748309905
10319,28881,0.046836423517397904
21658,27964,0.046827695390632654
8083,26735,0.046813711421487
2258,12737,0.046792179739802216
9711,26767,0.0467833255255157
9711,16887,0.0467833255255157
210,9711,0.0467833255255157
9711,21622,0.0467833255255157
10702,26735,0.04676624748649768
6441,9391,0.046740500111344084
6441,20259,0.046740500111344084
6441,28893,0.046740500111344084
17166,21776,0.04674050011134408
1911,18501,0.04674050011134408
1911,14960,0.04674050011134408
1912,14960,0.04674050011134407
17166,19180,0.04674050011134406
14805,25728,0.046727252395580954
5852,14805,0.046727252395580954
11506,14805,0.046727252395580954
1927,14805,0.046727252395580954
14805,15048,0.046727252395580954
14805,25521,0.046727252395580954
14805,25244,0.04672725239558095
1997,14805,0.04672725239558095
2668,14805,0.04672725239558095
12708,14805,0.04672725239558095
14805,17658,0.04672725239558095
2595,14805,0.04672725239558095
2106,14805,0.04672725239558095
14585,14805,0.04672725239558095
27964,29822,0.04669818781845489
9204,11195,0.04666925913605326
26161,28677,0.04665621286126709
26160,28677,0.04665621286126708
26159,28677,0.04665621286126708
6539,29445,0.04662724828414869
210,29445,0.04662724828414869
21622,29445,0.04662724828414869
26767,29445,0.04662724828414869
5184,25563,0.04660793054213566
26735,28300,0.04660327045338042
9391,26159,0.0465511716085
26161,28893,0.0465511716085
9391,26160,0.0465511716085
9391,26161,0.046551171608499996
26159,28893,0.046551171608499996
26160,28893,0.046551171608499996
204,7303,0.046515113408393476
12525,17166,0.0465146681984247
1912,17166,0.0465146681984247
6441,24232,0.046514668198424695
1348,27074,0.04651402055998505
1348,5310,0.046514020559985034
1348,26767,0.046514020559985034
1348,8591,0.046514020559985034
1348,2695,0.046514020559985034
1348,3242,0.046514020559985034
16466,29715,0.04648844400603275
26159,27964,0.046437466937914985
26160,27964,0.046437466937914985
26161,27964,0.04643746693791498
204,12076,0.046435048334849294
12076,24997,0.046435048334849294
2518,24997,0.046435048334849294
8290,12737,0.046435048334849294
9679,12737,0.046435048334849294
2258,24997,0.04643504833484929
204,2258,0.04643504833484929
204,2518,0.04643504833484929
21992,29750,0.04640613338103119
1059,26161,0.04637748863594885
1059,26160,0.046377488635948844
1059,26159,0.046377488635948844
13665,26161,0.04636744304851995
13665,26160,0.046367443048519946
13665,26159,0.046367443048519946
27752,29445,0.046352516805445686
9679,11572,0.046351500376108454
8290,11572,0.046351500376108454
18501,28677,0.04629283120262838
14960,29762,0.04629283120262838
18501,29762,0.04629283120262838
24997,26161,0.04628736770755547
204,26159,0.04628736770755547
204,26160,0.04628736770755547
204,26161,0.04628736770755547
24997,26159,0.04628736770755546
24997,26160,0.04628736770755546
14118,28881,0.046277715420873736
8140,14118,0.04627771542087373
9204,27920,0.04627771542087373
8140,9510,0.04627771542087373
5011,8140,0.04627771542087373
5011,28881,0.04627771542087372
8326,25563,0.04626685062204754
7303,10702,0.04624558598493555
5184,28881,0.04619583423091178
16887,21993,0.04619583423091178
8083,18501,0.04614517269062415
26161,28854,0.046138057902635844
26161,28300,0.046138057902635844
26159,28300,0.04613805790263584
26160,28854,0.04613805790263584
26160,28300,0.04613805790263584
26159,28854,0.04613805790263584
7573,21991,0.04611320709792424
203,19180,0.04609814200945045
14118,14960,0.046089317594795884
1911,6441,0.046089317594795884
9391,17166,0.046089317594795884
8140,21776,0.046089317594795884
21776,28881,0.046089317594795884
19180,28881,0.04608931759479588
8140,19180,0.04608931759479588
17166,28893,0.04608931759479588
17166,20259,0.04608931759479588
4205,11919,0.046074848342773325
2518,11919,0.046074848342773325
11919,12076,0.046074848342773325
10702,18501,0.045996677073016155
21990,29750,0.045970837268653635
21983,29750,0.045970837268653635
21986,29750,0.045970837268653635
21981,29750,0.045970837268653635
21988,29750,0.045970837268653635
21984,29750,0.045970837268653635
21989,29750,0.045970837268653635
21982,29750,0.045970837268653635
21985,29750,0.045970837268653635
11083,29402,0.04596162433024075
7303,22350,0.045957127210022174
22350,29445,0.04595712721002217
12525,26161,0.04593781974894905
12525,26160,0.04593781974894905
12525,26159,0.04593781974894905
203,28893,0.045930635570218835
203,29742,0.045923567388738894
9679,16887,0.04592356738873889
17166,24232,0.04587339614329342
1912,8140,0.04587339614329342
12525,28881,0.04587339614329342
8140,12525,0.04587339614329342
26159,27920,0.04585027964738565
26160,27920,0.04585027964738565
26161,27920,0.04585027964738565
26161,28472,0.045798133232362634
26160,28472,0.04579813323236263
26159,28472,0.04579813323236263
12076,18903,0.0457879316764037
2518,18903,0.0457879316764037
12737,25244,0.045787931676403694
12737,25728,0.045787931676403694
4205,18903,0.045787931676403694
12737,25521,0.045787931676403694
2595,12737,0.045787931676403694
12737,15048,0.045787931676403694
12708,12737,0.045787931676403694
7279,24997,0.045787931676403694
12737,17658,0.045787931676403694
1927,12737,0.045787931676403694
12737,14585,0.045787931676403694
2106,12737,0.045787931676403694
1997,12737,0.045787931676403694
2258,18903,0.045787931676403694
204,7279,0.045787931676403694
2668,12737,0.045787931676403694
5852,12737,0.04578793167640369
11506,12737,0.04578793167640369
8326,28677,0.045764318151990266
20268,26161,0.04574604458482849
20268,26160,0.04574604458482849
20268,26159,0.04574604458482849
11572,17658,0.045712462165478696
11572,25244,0.045712462165478696
11572,15048,0.04571246216547869
11572,14585,0.04571246216547869
5852,11572,0.04571246216547869
11572,25728,0.04571246216547869
11572,25521,0.04571246216547869
2668,11572,0.04571246216547869
2106,11572,0.04571246216547869
2595,11572,0.04571246216547869
11572,12708,0.04571246216547869
11506,11572,0.04571246216547869
1997,11572,0.04571246216547869
1927,11572,0.04571246216547868
28472,29822,0.04569226549797132
21658,28472,0.04569226549797131
21991,27984,0.04566879573460368
7573,21992,0.045668795734603675
16466,29738,0.04566341152426642
15451,16466,0.045663411524266416
2668,16887,0.04565504210416721
16887,25728,0.04565504210416721
12708,16887,0.04565504210416721
16887,25521,0.04565504210416721
14585,16887,0.04565504210416721
15048,16887,0.04565504210416721
2595,16887,0.04565504210416721
8290,21622,0.04565504210416721
2106,16887,0.04565504210416721
1997,16887,0.04565504210416721
11506,16887,0.0456550421041672
1927,16887,0.0456550421041672
5852,16887,0.0456550421041672
16887,25244,0.045655042104167196
16887,17658,0.045655042104167196
6441,28677,0.04565056671119379
6441,29762,0.04565056671119379
14960,20259,0.04565056671119379
18501,28300,0.04565056671119378
9204,14118,0.04564650774533367
5011,9204,0.04564650774533367
9204,9510,0.045646507745333666
8326,28300,0.045599177216933504
8326,28854,0.045599177216933504
1348,14805,0.04554178310488045
6441,8083,0.045496899738320246
12076,18744,0.04549063718705077
12076,13665,0.04549063718705077
2518,13665,0.04549063718705077
2518,18744,0.04549063718705077
2258,12792,0.04549063718705077
2518,12792,0.045490637187050764
4205,24997,0.045490637187050764
4205,18744,0.045490637187050764
204,4205,0.045490637187050764
12076,12792,0.045490637187050764
2258,13665,0.045490637187050764
2258,18744,0.045490637187050764
20259,28881,0.04545621458900081
9391,28881,0.04545621458900081
9204,21776,0.0454562145890008
8140,28893,0.0454562145890008
8140,9391,0.0454562145890008
9204,19180,0.0454562145890008
28881,28893,0.0454562145890008
8140,20259,0.0454562145890008
1911,17166,0.045456214589000794
7279,11919,0.04544061458168191
11919,21993,0.0454406145816819
24232,26159,0.0454330028529092
24232,26160,0.0454330028529092
24232,26161,0.045433002852909195
9391,16466,0.045428458775818095
16466,27920,0.04542845877581809
16466,20268,0.04542201414690294
2695,5822,0.04540256655133017
5822,22750,0.04540256655133017
5584,16466,0.04539599723322013
2695,21178,0.045395997233220124
16466,22750,0.045395997233220124
16466,27752,0.04539599723322012
21618,26767,0.04539017591227893
210,21618,0.045390175912278924
6936,29239,0.04537227677617885
6441,10702,0.04535591526285049
5011,16466,0.04534973469784694
14118,26159,0.045345674851520225
14118,26161,0.045345674851520225
14118,26160,0.045345674851520225
5011,26159,0.04534567485152022
5011,26160,0.04534567485152022
5011,26161,0.04534567485152022
7303,22750,0.04534054467932819
7303,9559,0.04534054467932818
8083,14960,0.04532548955425946
1348,29715,0.045299140023074586
1912,9204,0.04524967873042466
8140,24232,0.04524967873042466
24232,28881,0.04524967873042466
9204,12525,0.04524967873042465
518,7573,0.04523352451225514
516,7573,0.04523352451225513
517,7573,0.04523352451225513
21992,27984,0.04523352451225513
7573,21985,0.045233524512255124
7573,21982,0.045233524512255124
7573,21990,0.045233524512255124
7573,21986,0.045233524512255124
7573,21983,0.045233524512255124
7573,21988,0.045233524512255124
7573,21984,0.045233524512255124
7573,21989,0.045233524512255124
7573,21981,0.045233524512255124
20268,25552,0.04519847391902375
9711,27752,0.045186858107312024
204,8290,0.04515887979011686
204,9679,0.04515887979011686
9679,24997,0.04515887979011686
2518,11195,0.04515887979011686
7279,18903,0.04515887979011686
8290,24997,0.04515887979011686
11195,12076,0.04515887979011686
2258,11919,0.04515887979011685
18903,21993,0.04515887979011685
2258,11195,0.04515887979011685
4205,11195,0.04515887979011685
21991,22350,0.045143583234544565
12820,24410,0.045132240535589944
2695,26735,0.04513224053558994
6441,28300,0.045026156685752036
17166,29762,0.04502615668575202
17166,28677,0.04502615668575202
1059,29239,0.04496796364264309
21178,29402,0.044903804180246205
2258,27920,0.04486716292568837
12792,21993,0.04486716292568837
12792,16466,0.04486716292568837
18744,21993,0.04486716292568837
4205,13665,0.04486716292568837
13665,21993,0.04486716292568837
204,21993,0.04486716292568837
4205,12792,0.04486716292568837
21993,24997,0.04486716292568836
2518,27920,0.04486716292568836
7279,18744,0.04486716292568836
7279,13665,0.04486716292568836
12076,27920,0.04486716292568836
7279,12792,0.04486716292568836
8083,17166,0.044867151903278155
1059,16466,0.04486419502820756
1911,8140,0.04484046894946507
9204,20259,0.04484046894946507
9204,9391,0.04484046894946507
9204,28893,0.04484046894946507
9679,11919,0.0448238223434495
8290,11919,0.0448238223434495
21658,21991,0.04480710662430202
6936,21991,0.04480710662430202
21983,27984,0.04480710662430201
21991,29822,0.04480710662430201
21986,27984,0.04480710662430201
21985,27984,0.04480710662430201
21989,27984,0.04480710662430201
21981,27984,0.04480710662430201
21988,27984,0.04480710662430201
21982,27984,0.04480710662430201
21990,27984,0.04480710662430201
517,27984,0.04480710662430201
516,27984,0.04480710662430201
518,27984,0.04480710662430201
21984,27984,0.04480710662430201
21987,28250,0.044807106624302005
21987,28271,0.044807106624302005
21987,28248,0.044807106624302005
21987,28253,0.044807106624302005
21987,28251,0.044807106624302005
21987,28252,0.044807106624302005
21987,28249,0.044807106624302005
21987,29402,0.0447863952587696
1059,25552,0.04473322255160814
10702,17166,0.04473322255160813
28249,29750,0.04471605364231964
513,29750,0.04471605364231964
28253,29750,0.04471605364231964
39,29750,0.04471605364231964
28271,29750,0.04471605364231964
512,29750,0.04471605364231964
522,29750,0.044716053642319634
28252,29750,0.044716053642319634
28251,29750,0.044716053642319634
508,29750,0.044716053642319634
514,29750,0.044716053642319634
28250,29750,0.044716053642319634
511,29750,0.044716053642319634
521,29750,0.04471605364231963
509,29750,0.04471605364231963
26158,29750,0.04471605364231963
28248,29750,0.04471605364231963
510,29750,0.04471605364231963
21992,22350,0.04470996484405612
9711,29715,0.044703789629759634
9711,22350,0.044703789629759634
8083,21618,0.0446609179993947
29445,29715,0.044660684027735556
9204,24232,0.04464282551988487
21618,24997,0.04454716528872915
5852,24997,0.044547165288729144
12708,24997,0.044547165288729144
2106,24997,0.044547165288729144
14585,24997,0.044547165288729144
17658,24997,0.044547165288729144
11506,24997,0.044547165288729144
2668,24997,0.044547165288729144
24997,25728,0.044547165288729144
24997,25521,0.044547165288729144
2595,24997,0.044547165288729144
24997,25244,0.044547165288729144
15048,24997,0.044547165288729144
1997,24997,0.044547165288729144
8290,18903,0.04454716528872914
204,11506,0.04454716528872914
7279,11195,0.04454716528872914
204,17658,0.04454716528872914
204,5852,0.04454716528872914
11195,21993,0.04454716528872914
9679,18903,0.04454716528872914
204,25244,0.04454716528872914
204,1927,0.04454716528872914
1927,24997,0.04454716528872914
204,2595,0.04454716528872913
204,1997,0.04454716528872913
204,25521,0.04454716528872913
204,25728,0.04454716528872913
204,21618,0.04454716528872913
204,14585,0.04454716528872913
204,12708,0.04454716528872913
204,15048,0.04454716528872913
204,2106,0.04454716528872913
204,2668,0.04454716528872913
8326,21776,0.044543350920633475
5822,24997,0.04442817017688875
204,5822,0.04442817017688874
17166,28300,0.04441888548661539
8140,29762,0.044418885486615385
28677,28881,0.044418885486615385
9391,12820,0.044418885486615385
8140,28677,0.044418885486615385
5822,28300,0.04439229710419486
6936,21992,0.04438926731103879
21658,21992,0.04438926731103879
21992,29822,0.04438926731103878
520,7573,0.04438926731103878
519,7573,0.04438926731103878
515,7573,0.04438926731103878
21987,29751,0.044389267311038774
39,21987,0.044389267311038774
203,12525,0.04438607305028585
8326,9391,0.04438607305028585
8326,28893,0.04438607305028585
1912,15451,0.04438607305028584
25907,29750,0.044318939640659485
29402,29822,0.04431828633889416
26735,29402,0.04429563070367397
21986,22350,0.04428524943855972
21989,22350,0.04428524943855972
21985,22350,0.04428524943855972
21984,22350,0.044285249438559715
21990,22350,0.044285249438559715
21988,22350,0.044285249438559715
517,22350,0.044285249438559715
21983,22350,0.044285249438559715
516,22350,0.044285249438559715
21982,22350,0.044285249438559715
518,22350,0.044285249438559715
21981,22350,0.044285249438559715
21991,29715,0.044285249438559715
9679,28869,0.04427885025315922
28869,29742,0.04427885025315921
12076,14118,0.04426090625322402
9510,12076,0.04426090625322402
2518,14118,0.04426090625322402
2518,5011,0.04426090625322402
2258,9510,0.044260906253224014
9679,12792,0.044260906253224014
9679,13665,0.044260906253224014
8290,13665,0.044260906253224014
7279,27920,0.044260906253224014
9679,18744,0.044260906253224014
8290,12792,0.044260906253224014
5011,12076,0.044260906253224014
18744,29742,0.044260906253224014
4205,9510,0.044260906253224014
2518,9510,0.044260906253224014
8290,18744,0.044260906253224014
21993,27920,0.044260906253224014
2258,14118,0.04426090625322401
2258,5011,0.04426090625322401
8083,21987,0.04425936139911799
8083,8140,0.04425516108890252
2518,21776,0.04425365469509709
2258,19180,0.04425365469509709
4205,19180,0.04425365469509709
12076,21776,0.04425365469509709
12792,14960,0.04425365469509709
12076,19180,0.04425365469509708
2258,21776,0.04425365469509708
2518,19180,0.044253654695097074
1911,9204,0.04424139555573896
11919,14585,0.04422378041864229
2668,11919,0.04422378041864229
11919,25521,0.04422378041864229
5852,11919,0.04422378041864229
2595,11919,0.04422378041864229
11919,25728,0.04422378041864229
11919,15048,0.04422378041864229
2106,11919,0.04422378041864229
